id,name,symbol,slug,date_added,tags,max_supply,circulating_supply,total_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,last_updated,price,volume_24h,volume_change_24h,percent_change_1h,percent_change_24h,percent_change_7d,percent_change_30d,percent_change_60d,percent_change_90d,market_cap,market_cap_dominance,fully_diluted_market_cap,last_updated,identifier,CP_3m,CP_1y,CP_4y,WI_3m,WI_1y,WI_5y,GC_3m,GC_1y,GC_5y
6892,Elrond,EGLD,elrond-egld,2020-09-04,"['binance-launchpad', 'binance-labs-portfolio', 'electric-capital-portfolio', 'exnetwork-capital-portfolio', 'elrond-ecosystem', 'injective-ecosystem', 'bnb-chain']",31415926.0,21930463.74650187,23016298,N/A,38,,,2022-05-14T17:15:00.000Z,86.56245739521493,72270314.77402546,-48.2097,2.17506966,-1.08006948,-28.16122506,-44.03190841,-43.57197862,-56.54289203,1898354833.7138739,0.151,2719439755.91,2022-05-14T17:15:00.000Z,elrond-EGLD,,,,17.9806,-12.1831,-54.029,49.169,702.209,1000.0
11419,Toncoin,TON,toncoin,2021-08-26,[],5000000000.0,1221401181.0,5047558528,N/A,207,4983944249.497838,7700669071.201179,2022-05-14T17:15:00.000Z,1.5450953473199598,2687491.68293255,-48.5614,1.87507623,-5.66417655,-14.28378567,-21.40203237,-17.18587698,-43.47301541,1887181281.974204,0.0,7725476736.6,2022-05-14T17:15:00.000Z,toncoin-TON,,,,32.0859,40.6193,88.5902,9.534,-15.559,-5.283
2280,Filecoin,FIL,filecoin,2017-12-13,"['mineable', 'distributed-computing', 'filesharing', 'storage', 'polychain-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'dcg-portfolio', 'hashkey-capital-portfolio', 'a16z-portfolio', 'winklevoss-capital-portfolio', 'pantera-capital-portfolio', 'web3', 'bnb-chain']",,205465624.0,205465624,N/A,39,,,2022-05-14T17:16:00.000Z,8.45336730423095,336886585.77947265,-36.9895,3.60863077,-6.98325217,-38.16346013,-54.69804689,-49.97717162,-59.20370142,1736876388.0650098,0.1381,1736876388.07,2022-05-14T17:16:00.000Z,filecoin-FIL,19.0,35.0,194.0,-88.4507,-93.7836,-95.7354,-100.0,503.74,-100.0
6210,The Sandbox,SAND,the-sandbox,2020-08-05,"['collectibles-nfts', 'content-creation', 'gaming', 'ethereum-ecosystem', 'binance-launchpad', 'metaverse', 'play-to-earn', 'animoca-brands-portfolio']",3000000000.0,1227539778.2233226,3000000000,Ethereum,40,,,2022-05-14T17:16:00.000Z,1.2921648210593402,900648985.9730979,1.84,6.22977199,-6.61971198,-35.60097923,-52.97191253,-52.36155926,-68.43772481,1586183717.8711617,0.1262,3876494463.18,2022-05-14T17:16:00.000Z,the sandbox-SAND,18.0,7.0,154.0,125.565,312.781,1000.0,105.153,684.655,1000.0
2011,Tezos,XTZ,tezos,2017-10-06,"['pos', 'platform', 'enterprise-solutions', 'collectibles-nfts', 'defi', 'smart-contracts', 'polychain-capital-portfolio', 'boostvc-portfolio', 'winklevoss-capital-portfolio']",,894518515.786158,916109690.501797,N/A,41,,,2022-05-14T17:15:00.000Z,1.7504315868962719,55872676.3403539,-41.7874,5.33250429,-4.41960689,-32.65633584,-43.69181865,-40.89880924,-55.01942666,1565793465.0956624,0.1246,1603587339.32,2022-05-14T17:15:00.000Z,tezos-XTZ,6.0,16.0,131.0,21.8083,122.672,397.024,-9.73,203.606,1000.0
5804,DeFiChain,DFI,defichain,2020-07-03,['defi'],1200000000.0,510738160.85252774,784881510.3564407,N/A,208,,,2022-05-14T17:15:00.000Z,3.0013420682067133,13655338.90434359,-53.9957,2.05334949,-4.15320259,-29.70831242,-29.28283203,-13.26674986,-14.53866915,1532899928.0052187,0.0,3601610481.85,2022-05-14T17:15:00.000Z,defichain-DFI,0.0,9.0,82.0,46.3228,76.3985,237.307,-1.675,335.989,1000.0
6952,Frax,FRAX,frax,2020-09-08,"['defi', 'stablecoin', 'algorithmic-stablecoin', 'seigniorage', 'avalanche-ecosystem', 'polygon-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'usd-stablecoin']",,1494286860.4283354,1494286860.4283354,Ethereum,209,,,2022-05-14T17:15:00.000Z,1.0003136711295058,51365495.62795352,-65.271,0.78432382,0.71001464,0.04651055,0.20130465,0.10596779,0.33512003,1494755575.0756516,0.0,1494755575.08,2022-05-14T17:15:00.000Z,frax-FRAX,0.0,0.0,0.0,0.221652,-0.290937,-2.74733,-1.126,199.142,1000.0
1518,Maker,MKR,maker,2017-01-29,"['store-of-value', 'defi', 'dao', 'polychain-capital-portfolio', 'governance', 'lending-borowing', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'paradigm-portfolio', 'near-protocol-ecosystem', 'spartan-group', 'bnb-chain']",1005577.0,977631.03695089,977631.03695089,Ethereum,42,,,2022-05-14T17:15:00.000Z,1515.046068917671,251542711.06041816,-28.631,6.37129218,9.61777655,14.15825258,-19.6531783,-15.78192237,-23.70987147,1481156059.3843522,0.118,1523495480.84,2022-05-14T17:15:00.000Z,maker-MKR,-2.0,-22.0,107.0,-57.6402,-67.6412,-98.651,-8.063,164.078,1000.0
18679,Chain,XCN,chain,2022-03-09,[],68895442185.0,16951436283.73471,68891354133.29164,Ethereum,210,16482269672.0,1434795562.5457234,2022-05-14T17:16:00.000Z,0.08705084864514426,182360347.85199416,-1.4419,0.16325833,0.37460551,5.11560335,-11.82644247,75.30679864,84.92697937,1475636914.253197,0.0,5997406709.99,2022-05-14T17:16:00.000Z,chain-XCN,20.0,76.0,179.0,57.1518,240.79,1000.0,84.181,229.132,1000.0
7192,Wrapped BNB,WBNB,wbnb,2020-09-28,"['wrapped-tokens', 'bnb-chain']",,5069047.75455781,5069047.75455781,BNB Smart Chain (BEP20),211,,,2022-05-14T17:15:00.000Z,285.9133118256087,726692423.4469392,-40.3395,2.99693212,-2.52451894,-23.89245637,-30.87111332,-22.69261849,-28.21586511,1449308231.3077886,0.0,1449308231.31,2022-05-14T17:15:00.000Z,wrapped bnb-WBNB,,,,49.9702,114.219,454.909,-46.488,510.925,1000.0
1437,Zcash,ZEC,zcash,2016-10-29,"['mineable', 'pow', 'equihash', 'medium-of-exchange', 'privacy', 'zero-knowledge-proofs', 'binance-chain', 'boostvc-portfolio', 'dcg-portfolio', 'electric-capital-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'winklevoss-capital-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'bnb-chain']",21000000.0,14382181.25,14382181.25,N/A,43,,,2022-05-14T17:15:00.000Z,97.71430502530961,211731560.16415265,-14.6039,6.25766223,3.51274007,-16.92196174,-31.96863229,-30.40817611,-15.69653544,1405344845.5917888,0.1117,2052000405.53,2022-05-14T17:15:00.000Z,zcash-ZEC,3.0,1.0,55.0,51.9497,93.5792,361.101,-61.175,71.866,38.683
2416,Theta Network,THETA,theta-network,2018-01-17,"['media', 'collectibles-nfts', 'content-creation', 'defi', 'video', 'metaverse', 'huobi-capital-portfolio', 'web3']",1000000000.0,1000000000.0,1000000000,N/A,44,,,2022-05-14T17:16:00.000Z,1.3899547304896627,139369970.14429998,-23.8073,5.56804267,-5.36622111,-36.6622128,-53.95140686,-48.38393851,-62.04449262,1389954730.4896626,0.1106,1389954730.49,2022-05-14T17:16:00.000Z,theta network-THETA,20.0,23.0,162.0,-22.1872,-85.7083,-97.1062,19.401,-100.0,-100.0
3718,BitTorrent,BTTOLD,bittorrent,2019-01-31,[],,990000000000.0,990000000000,Tron10,212,,,2022-05-14T17:15:00.000Z,0.0013315924435823828,13473.29217127,-62.3923,1.81451429,5.23016532,-24.6018133,-22.399072,-47.2028451,-38.55556564,1318276519.146559,0.0,1318276519.15,2022-05-14T17:15:00.000Z,bittorrent-BTTOLD,,,,-11.0767,-91.3114,-99.507,-0.536,-100.0,-100.0
1765,EOS,EOS,eos,2017-07-01,"['medium-of-exchange', 'enterprise-solutions', 'smart-contracts', 'binance-chain', 'fenbushi-capital-portfolio', 'galaxy-digital-portfolio', 'bnb-chain']",,989445344.7934,1054669050.2368,N/A,45,,,2022-05-14T17:15:00.000Z,1.3122363497682628,355149593.9427924,-31.9691,4.06183234,-5.00850635,-35.28588639,-42.22584991,-33.70238123,-44.79667992,1298386147.5468915,0.1032,1383975064.7,2022-05-14T17:15:00.000Z,eos-EOS,5.0,17.0,126.0,-85.2538,58.6083,72.4364,-100.0,136.683,581.043
6783,Axie Infinity,AXS,axie-infinity,2020-08-31,"['collectibles-nfts', 'gaming', 'binance-launchpad', 'metaverse', 'defiance-capital-portfolio', 'play-to-earn', 'animoca-brands-portfolio']",270000000.0,60907500.0,270000000,Ethereum,46,,,2022-05-14T17:15:00.000Z,20.58681415481553,425637492.91774535,-23.1099,3.81602029,-5.37086012,-28.70305958,-55.37802571,-56.18054197,-64.34699576,1253891383.134427,0.0998,5558439821.8,2022-05-14T17:15:00.000Z,axie infinity-AXS,15.0,43.0,215.0,136.429,371.73,1000.0,531.228,1000.0,1000.0
7186,PancakeSwap,CAKE,pancakeswap,2020-09-25,"['collectibles-nfts', 'decentralized-exchange', 'defi', 'smart-contracts', 'yield-farming', 'binance-chain', 'amm', 'dex', 'governance', 'bnb-chain']",750000000.0,296240509.7204769,296240509.7204769,BNB Smart Chain (BEP20),47,,,2022-05-14T17:15:00.000Z,4.186981247118859,117118820.84122837,-41.1261,3.55493366,-4.72581179,-44.01999825,-48.12711587,-22.97936657,-46.60075336,1240353458.8365688,0.0987,3140235935.34,2022-05-14T17:15:00.000Z,pancakeswap-CAKE,16.0,12.0,106.0,-35.8813,-73.8329,-98.33,-100.0,736.213,1000.0
2087,KuCoin Token,KCS,kucoin-token,2017-10-24,"['marketplace', 'centralized-exchange', 'discount-token', 'algorand-ecosystem']",170118638.0,98379860.95,145879861,N/A,48,,,2022-05-14T17:16:00.000Z,12.468598882155348,14737285.89730316,-15.216,2.13461952,-1.20024014,-26.74105826,-35.79596918,-30.72948078,-34.82867905,1226659024.2677686,0.0976,2121141059.6,2022-05-14T17:16:00.000Z,kucoin token-KCS,1.0,0.0,80.0,58.6352,146.951,607.209,57.048,488.474,1000.0
2563,TrueUSD,TUSD,trueusd,2018-03-06,"['store-of-value', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'arbitrum-ecosytem', 'bnb-chain', 'usd-stablecoin']",,1219588586.2703094,1219588586.2703094,BNB Beacon Chain (BEP2),49,,,2022-05-14T17:16:00.000Z,1.0003334163888413,141636484.77832314,-15.4208,-0.08333166,-0.12250552,0.01796288,0.01387472,0.08680089,0.09709532,1219995217.0926158,0.0971,1219995217.09,2022-05-14T17:16:00.000Z,trueusd-TUSD,0.0,0.0,0.0,,,,,,
5665,Helium,HNT,helium,2020-06-05,"['mineable', 'enterprise-solutions', 'distributed-computing', 'iot', 'usv-portfolio', 'multicoin-capital-portfolio', 'web3']",223000000.0,117691194.91511741,223000000,N/A,50,,,2022-05-14T17:15:00.000Z,9.87908725922433,32212247.59760075,-22.0239,7.33100457,-3.6537571,-32.70672772,-51.3143042,-52.00232481,-62.07175272,1162681584.2088237,0.0925,2203036458.81,2022-05-14T17:15:00.000Z,helium-HNT,13.0,-2.0,137.0,77.7402,167.881,646.82,112.055,801.097,1000.0
6941,Huobi BTC,HBTC,huobi-btc,2020-09-08,['heco-ecosystem'],6910.0,38970.48770474,38970.48770474,Ethereum,213,,,2022-05-14T17:15:00.000Z,29342.83642248837,1195909.1690414,-53.8273,2.18321527,-1.96740716,-18.4410595,-26.51019398,-25.21970328,-30.52470034,1143504646.02478,0.0,202758999.68,2022-05-14T17:15:00.000Z,huobi btc-HBTC,1.0,7.0,91.0,15.5382,15.1795,4.16028,,,
7278,Aave,AAVE,aave,2020-10-02,"['defi', 'dao', 'yield-farming', 'three-arrows-capital-portfolio', 'governance', 'lending-borowing', 'blockchain-capital-portfolio', 'defiance-capital-portfolio', 'framework-ventures-portfolio', 'alameda-research-portfolio', 'pantera-capital-portfolio', 'parafi-capital', 'polygon-ecosystem', 'fantom-ecosystem', 'bnb-chain']",16000000.0,13715677.87743195,16000000,Ethereum,51,,,2022-05-14T17:15:00.000Z,81.98063200268149,146319001.63319546,-45.8005,4.44087298,-2.72690977,-40.44265713,-51.49243412,-31.04748918,-48.77704621,1124419940.7370682,0.0894,1311690112.04,2022-05-14T17:15:00.000Z,aave-AAVE,14.0,33.0,166.0,-23.3591,-83.8117,-97.2353,-100.0,523.119,1000.0
6719,The Graph,GRT,the-graph,2020-12-17,"['ai-big-data', 'enterprise-solutions', 'defi', 'coinbase-ventures-portfolio', 'solana-ecosystem', 'analytics', 'coinfund-portfolio', 'dcg-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'ledgerprime-portfolio', 'multicoin-capital-portfolio', 'parafi-capital', 'polygon-ecosystem', 'fantom-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosytem', 'spartan-group', 'injective-ecosystem', 'bnb-chain']",10057044431.0,6900000000.0,10000000000,Ethereum,52,,,2022-05-14T17:15:00.000Z,0.16145142226332707,116774043.48451898,-12.6745,9.69386839,4.85147754,-45.68536035,-55.38979657,-62.0760858,-60.8271431,1114014813.6169567,0.0886,1623724127.15,2022-05-14T17:15:00.000Z,the graph-GRT,46.0,82.0,211.0,-22.9404,-85.4287,-88.6525,-100.0,99.758,-100.0
4256,Klaytn,KLAY,klaytn,2020-03-30,"['platform', 'enterprise-solutions', 'injective-ecosystem']",,2818066062.4,10782297980.8,N/A,53,,,2022-05-14T17:16:00.000Z,0.3855249710303072,74630736.90608893,-15.0603,1.43424128,-1.17893495,-41.49307437,-61.51739494,-64.14464839,-67.66762515,1086434837.0682518,0.0864,4156845116.69,2022-05-14T17:16:00.000Z,klaytn-KLAY,53.0,42.0,106.0,-88.1663,-92.283,-95.1795,51.119,721.87,1000.0
2502,Huobi Token,HT,huobi-token,2018-02-03,"['marketplace', 'centralized-exchange', 'discount-token', 'payments', 'algorand-ecosystem', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio']",500000000.0,155225063.25441208,500000000,Ethereum,54,,,2022-05-14T17:16:00.000Z,6.962441627631405,32328267.44093057,9.0917,0.16010409,0.89652529,-24.89353365,-25.41947077,-21.84064488,-29.70422486,1080745442.0542367,0.0859,3481220813.82,2022-05-14T17:16:00.000Z,huobi token-HT,0.0,-8.0,70.0,-38.5864,-37.158,-76.3683,-64.141,182.315,1000.0
4157,THORChain,RUNE,thorchain,2019-07-23,"['cosmos-ecosystem', 'decentralized-exchange', 'defi', 'multicoin-capital-portfolio', 'exnetwork-capital-portfolio']",500000000.0,330688061.33445597,334937974.91478544,BNB Beacon Chain (BEP2),55,224410215.0,720278672.1271639,2022-05-14T17:16:00.000Z,3.2096518963148086,102030558.81715842,-46.7972,4.19002862,-3.77542259,-47.5292094,-62.15508355,-57.80800494,-18.98019012,1061393563.1508043,0.0845,1604825948.16,2022-05-14T17:16:00.000Z,thorchain-RUNE,14.0,0.0,125.0,-0.463735,158.395,416.557,-86.818,589.392,1000.0
16086,BitTorrent-New,BTT,bittorrent-new,2019-01-31,"['platform', 'distributed-computing', 'filesharing', 'interoperability', 'staking', 'tron-ecosystem', 'storage', 'binance-launchpad', 'binance-labs-portfolio', 'web3', 'bnb-chain']",,929275160714000.0,990000000000000,Tron20,56,,,2022-05-14T17:15:00.000Z,1.0871397435012517e-06,73320486.0964563,-27.2087,1.04717854,-5.40555049,-34.29613823,-43.66245978,-38.41342997,-49.53883215,1010251959.8607024,0.0804,1076268346.07,2022-05-14T17:15:00.000Z,bittorrent-new-BTT,,,,,,,,,
3602,Bitcoin SV,BSV,bitcoin-sv,2018-11-09,"['mineable', 'pow', 'sha-256', 'medium-of-exchange', 'store-of-value', 'state-channel']",21000000.0,19059045.39423905,19059045.39423905,N/A,57,,,2022-05-14T17:15:00.000Z,50.723214510386136,147346653.73293793,-31.8291,3.1031184,-4.49208328,-29.70096135,-39.74022585,-32.45308908,-45.87770572,966736047.8951741,0.0769,1065187504.72,2022-05-14T17:15:00.000Z,bitcoin sv-BSV,0.0,-24.0,88.0,-43.8192,-76.7546,-99.2418,-17.349,331.32,1000.0
3330,Pax Dollar,USDP,paxos-standard,2018-09-27,"['store-of-value', 'stablecoin', 'asset-backed-stablecoin', 'bnb-chain', 'usd-stablecoin']",,945642940.11,945642940.11,Ethereum,58,,,2022-05-14T17:15:00.000Z,1.0012564735054648,7481840.65853966,-82.9114,0.10437588,0.12029523,-0.31489214,-0.25228316,-0.11820461,0.29145473,946831115.409878,0.0753,946831115.41,2022-05-14T17:15:00.000Z,pax dollar-USDP,,,,-0.0075,0.071,0.642,-0.067,0.055,0.856
1720,IOTA,MIOTA,iota,2017-06-13,"['dag', 'medium-of-exchange', 'iot', 'sharing-economy', 'bnb-chain']",2779530283.0,2779530283.0,2779530283,N/A,59,,,2022-05-14T17:15:00.000Z,0.3403095386436081,33623254.22896892,-33.4885,7.13750057,1.89004135,-30.78785044,-47.98215578,-51.31303316,-61.06147735,945900668.2536674,0.0753,945900668.25,2022-05-14T17:15:00.000Z,iota-MIOTA,51.0,23.0,142.0,-66.3186,183.025,718.585,-80.031,144.831,829.583
5068,Neutrino USD,USDN,neutrino-usd,2020-01-30,"['defi', 'stablecoin', 'algorithmic-stablecoin', 'bnb-chain', 'usd-stablecoin']",,905113263.230623,905113862.0470845,Ethereum,60,,,2022-05-14T17:15:00.000Z,0.9403438141651765,22674484.23337678,-22.5892,1.23091975,0.08456073,-4.39049921,-4.18185335,-5.78739916,-4.6805395,851117658.1977735,0.0677,851118221.29,2022-05-14T17:15:00.000Z,neutrino usd-USDN,0.0,0.0,0.0,4.61537,3.51633,-2.28388,0.389,202.476,996.97
3513,Fantom,FTM,fantom,2018-10-29,"['platform', 'enterprise-solutions', 'defi', 'research', 'scaling', 'smart-contracts', 'fantom-ecosystem', 'injective-ecosystem', 'bnb-chain']",3175000000.0,2545006273.0,2545006273,N/A,61,,,2022-05-14T17:15:00.000Z,0.32691832183121416,428608060.73543906,-33.5321,9.33739996,-9.84299399,-53.81133754,-71.77226077,-71.21674052,-83.03205587,832009179.8190728,0.0661,1037965671.81,2022-05-14T17:15:00.000Z,fantom-FTM,34.0,49.0,165.0,207.187,577.543,1000.0,50.469,504.073,1000.0
3155,Quant,QNT,quant,2018-08-10,"['platform', 'interoperability']",14612493.0,12072738.0,14612493.080826,Ethereum,62,,,2022-05-14T17:15:00.000Z,67.9947578632024,72890892.43584946,-3.5933,1.94780991,-1.60319409,-23.35466624,-38.77404039,-39.07502244,-45.51244927,820882897.0558823,0.0653,993572923.31,2022-05-14T17:15:00.000Z,quant-QNT,9.0,-20.0,154.0,152.841,228.371,993.766,91.537,245.708,1000.0
18069,STEPN,GMT,green-metaverse-token,2022-03-09,"['collectibles-nfts', 'gaming', 'binance-launchpad', 'solana-ecosystem', 'move-to-earn']",6000000000.0,600000000.0,6000000000,BNB Smart Chain (BEP20),63,,,2022-05-14T17:15:00.000Z,1.3663891184245338,1064561491.6532223,-46.6119,7.91207393,-14.28307147,-49.13438453,-37.6523036,274.72455515,789.82211252,819833471.0547203,0.0652,8198334710.55,2022-05-14T17:15:00.000Z,stepn-GMT,,,,516.718,1000.0,1000.0,431.034,1000.0,1000.0
10791,eCash,XEC,ecash,2021-07-08,[],21000000000000.0,19058529673313.0,18899704673313,N/A,64,,,2022-05-14T17:16:00.000Z,4.082606549930584e-05,18510490.69123554,-55.6536,4.03605858,-11.08736728,-42.69700723,-55.1269179,-48.70806627,-50.59158452,778084780.7631404,0.0619,857347375.49,2022-05-14T17:16:00.000Z,ecash-XEC,15.0,105.0,259.0,25.5294,-83.7867,-70.7008,68.703,-53.906,-100.0
2694,Nexo,NEXO,nexo,2018-05-01,"['services', 'payments', 'cardano-ecosystem']",1000000000.0,560000011.0,1000000000,Ethereum,65,,,2022-05-14T17:15:00.000Z,1.3445569285860137,14278120.49500815,-48.8478,2.92815406,0.75731294,-31.72186118,-42.90397605,-35.53493549,-33.81326264,752951894.798294,0.0599,1344556928.59,2022-05-14T17:15:00.000Z,nexo-NEXO,4.0,2.0,72.0,18.4452,100.227,333.204,-17.598,192.773,1000.0
3897,OKB,OKB,okb,2019-04-30,"['marketplace', 'centralized-exchange', 'discount-token', 'alameda-research-portfolio']",,60000000.0,300000000,Ethereum,66,,,2022-05-14T17:15:00.000Z,12.299474264560125,41968150.20837273,-27.7009,3.65125605,-0.97569177,-29.01631415,-37.01679057,-32.63626207,-41.61001867,737968455.8736075,0.0587,3689842279.37,2022-05-14T17:15:00.000Z,okb-OKB,5.0,-1.0,103.0,31.91,126.451,488.919,10.042,227.41,1000.0
9566,Liquity USD,LUSD,liquity-usd,2021-05-04,"['defi', 'stablecoin', 'usd-stablecoin']",0.0,719446094.8060437,719446094.8060437,Ethereum,214,,,2022-05-14T17:15:00.000Z,1.0019368428175683,4934378.60629699,-51.6715,0.00091643,0.03439055,0.13997052,0.09806134,-0.16401296,-0.15458189,720839548.8073964,0.0,720839548.81,2022-05-14T17:15:00.000Z,liquity usd-LUSD,0.0,0.0,0.0,-1.11387,-3.64721,-18.2151,0.531,198.553,987.341
1376,Neo,NEO,neo,2016-09-08,"['platform', 'enterprise-solutions', 'smart-contracts']",100000000.0,70538831.0,100000000,N/A,67,,,2022-05-14T17:15:00.000Z,10.177060297744958,74371201.95808995,-26.629,4.71678098,-5.39376875,-39.45381542,-50.33279117,-47.52358968,-52.6342464,717877936.4194413,0.0571,1017706029.77,2022-05-14T17:15:00.000Z,neo-NEO,14.0,14.0,140.0,-85.6316,67.4446,112.036,-100.0,202.189,851.578
1274,Waves,WAVES,waves,2016-06-02,"['lpos', 'platform', 'smart-contracts']",,108262234.0,108262234,N/A,68,,,2022-05-14T17:15:00.000Z,6.601554769698357,377140951.0200962,-36.3964,3.68853042,-9.58724095,-52.9582996,-69.25438617,-74.56290834,-29.89210885,714699067.2408996,0.0569,714699067.24,2022-05-14T17:15:00.000Z,waves-WAVES,21.0,15.0,116.0,100.225,294.724,1000.0,-15.953,209.561,1000.0
4847,Stacks,STX,stacks,2019-10-28,"['mineable', 'platform', 'defi', 'smart-contracts', 'metaverse', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'dcg-portfolio', 'fabric-ventures-portfolio', 'hashkey-capital-portfolio', 'huobi-capital-portfolio', 'usv-portfolio', 'web3', 'injective-ecosystem']",1818000000.0,1313505544.185761,1352464600,N/A,69,1048765672.087772,558342730.4519202,2022-05-14T17:15:00.000Z,0.5323808218669385,15997846.90541789,-35.7921,3.32607832,-5.67521659,-37.36150548,-55.035391,-56.5552104,-64.07431679,699285161.1403956,0.0556,967868334.15,2022-05-14T17:15:00.000Z,stacks-STX,16.0,33.0,140.0,56.9079,92.1179,246.442,-3.057,665.494,1000.0
9903,Convex Finance,CVX,convex-finance,2021-05-18,"['defi', 'yield-aggregator']",100000000.0,61185453.00142023,89947647.2751585,Ethereum,70,2814665.0,31901171.152703866,2022-05-14T17:15:00.000Z,11.333914036911628,9595513.02647196,-50.1962,4.29317506,-14.26239106,-51.31560567,-60.19981394,-33.47354433,-55.46285062,693470664.6275934,0.0552,1133391403.69,2022-05-14T17:15:00.000Z,convex finance-CVX,0.0,48.0,219.0,156.757,359.372,1000.0,197.725,355.424,1000.0
